dim,seed,model,nleaps,sampler,ess,ess_exact,n_leapfrog,msjd,margin1_mean,margin1_var,KS,ks_pval,mala
0.4,7,funnel_scale,1,AM,11235.376268566848,11631.14985761414,2.207298e7,4.18638784471597,0.00897037552740416,8.69287375830037,4.619745742109863,5.801766870246772e-19,false
2.8,15,funnel_scale,1,NUTS,1134.3404182707081,52.53239050704054,658497747,9.297881581874716e34,13.241235303211212,0.3050241689900219,1023.986695495223,0.0,false
1.4,10,funnel_scale,1,AH_exp,2294.5976680915346,3194.6925166253163,5.5555376e7,943.3273300707183,0.16497086590530663,6.403351342441206,56.878724190626485,0.0,false
0.4,18,funnel_scale,1,NUTS,6853.760862033025,7461.028330188974,16095421,8.04491575272446,0.18189951111804858,8.046222610551363,26.71522404916834,0.0,false
3.6,12,funnel_scale,1,AM,1613.64423703407,5034.157256396216,3.948139e7,200337.48865330438,0.5905195074135224,2.3358815276778135,267.4520685582822,0.0,false
0.2,11,funnel_scale,1,AH_unif,181701.86308937075,181228.66475893042,1.9827608e7,8.560310357879578,-0.006642954965216861,9.015672983944883,1.1585354545350128,0.1364796523602887,false
3.2,10,funnel_scale,1,NUTS,1495.531785161092,41.990796775494495,148046863,4.550606362259328e44,14.81929696521759,0.11589282281633904,1023.9994605006997,0.0,false
4.0,18,funnel_scale,1,AM,1566.2892699190468,4634.085191295646,4.3687894e7,1.8715967814644367e7,0.616557600304431,2.461044336783784,266.3793378932023,0.0,false
1.4,6,funnel_scale,1,AH_fix,1636.5408664020981,1568.469650813109,7.8151396e7,10913.647824821019,-0.261653207905232,9.281289410073022,51.80636588037814,0.0,false
3.0,11,funnel_scale,1,NUTS,2284.7573039839026,54.38728126878206,179427454,2.3849451569175144e37,13.017604467391967,0.35410559452799556,1023.9830588853342,0.0,false
3.6,9,funnel_scale,1,AH_unif,1654.48388047739,4069.9188362163914,7.180603e7,4.216407343142462e7,0.7037288305280076,2.8592598294051514,245.1321609152187,0.0,false
2.8,13,funnel_scale,1,AH_exp,1844.8038421918066,3844.682867066662,6.7557426e7,2.3081751193487816e6,0.6926578489867639,3.4549827140743496,188.65089728811924,0.0,false
3.8,4,funnel_scale,1,NUTS,2217.916853331301,49.952770753114095,342901253,2.0933787934212902e48,13.584898893642425,0.2703733906916973,1023.9940442264134,0.0,false
3.2,9,funnel_scale,1,AH_fix,1916.0281958736152,3863.154347357958,7.5609392e7,6.355769568095712e7,0.8242332601981094,3.193855190559695,241.43551199832854,0.0,false
2.4,17,funnel_scale,1,AH_fix,1222.9473881338968,767.8784901788622,6.2291336e7,385908.7730632572,2.285100217971168,8.103571468945598,288.6581745041117,0.0,false
3.8,4,funnel_scale,1,AH_exp,1418.8808827007895,4142.086599883557,8.222766e7,6.59617897237384e6,0.3037843996950748,2.955221242219537,217.39547238976502,0.0,false
1.8,8,funnel_scale,1,AH_unif,1279.4024194351834,1058.7569781467828,8.1569982e7,7674.697164681009,-1.319638532678162,8.701932258942586,261.90189626485426,0.0,false
0.4,18,funnel_scale,1,AH_unif,22605.37550155513,22521.642947197637,2.5760836e7,5.7593233219343105,0.028049258172937547,9.016113767837588,3.822985775715779,4.0402755974306947e-13,false
1.2,2,funnel_scale,1,AH_exp,2346.8759923904217,2709.4249759156514,5.601363e7,1805.5314758916768,0.17413787936905592,7.726279074924009,27.04752908346977,0.0,false
3.6,2,funnel_scale,1,NUTS,1999.3252985805848,51.8262290663824,49992362,1.5629510136264167e45,13.33449002828598,0.3707064169271294,1023.9843313419323,0.0,false
0.2,18,funnel_scale,1,AM,105569.86476549268,105408.92257641224,1.7845441e7,6.365798017868171,-0.0038092643194398484,9.01224413360944,1.0451975422374886,0.2246631464083319,false
3.6,15,funnel_scale,1,AH_unif,1334.9865385194885,2394.8473308846833,6.8252466e7,1.0900151220153826e8,0.8750520741718104,4.019687084768349,222.66781370130502,0.0,false
1.0,13,funnel_scale,1,AH_unif,2779.192835358876,3039.204371533577,5.0847122e7,544.8773227823085,0.06823542913901195,8.217404049927458,20.629976243697033,0.0,false
0.2,3,funnel_scale,1,NUTS,117928.8620048692,117571.61054759665,9482410,8.581994322242888,-0.003152004457698618,9.026207692289159,1.1516307874113636,0.1408992981991061,false
1.8,1,funnel_scale,1,NUTS,2097.184590136407,71.08454173898181,335529439,1.0277327538917321e21,11.379207765579224,0.5906245169522509,1023.8191695332987,0.0,false
3.2,4,funnel_scale,1,NUTS,1484.9558146996942,44.42450160117658,28368531,1.7129137801474336e44,14.40093797492981,0.3892149051772105,1023.9967714133396,0.0,false
3.4,20,funnel_scale,1,AH_fix,1648.5210287596783,2984.3677938332585,8.1308348e7,3.935959182910608e9,0.9158783460768444,3.6223597175695876,225.56966668898582,0.0,false
1.6,2,funnel_scale,1,NUTS,9372.280992420741,93.18716329351098,451831220,3.198526393650375e16,9.946239093675613,0.6092716816077719,1022.7388450403351,0.0,false
3.8,12,funnel_scale,1,AH_exp,1601.7405414050663,4990.186733903117,6.3554968e7,388884.8745028017,0.6392500380244266,2.250227830796551,249.04973227081285,0.0,false
1.8,1,funnel_scale,1,AH_exp,1201.766212095588,802.0449983464351,9.3701956e7,76796.83874981296,-1.6679124945685864,10.22371884915941,344.24405963814553,0.0,false
0.6,20,funnel_scale,1,AM,3252.766186285971,3172.4218143943854,2.6914673e7,6.340468718279231,-0.015417042216363058,9.227179070887686,9.131267633476153,7.55161751556508e-73,false
0.6,15,funnel_scale,1,AM,4540.487091836804,4781.75285470372,2.5764773e7,5.26949485391224,0.024472195030327687,8.54324755976054,6.441546428547502,1.8206066069518654e-36,false
2.8,9,funnel_scale,1,AH_unif,1947.2108974297646,3681.4930654007067,5.9560548e7,669260.2881702337,0.8889248774731938,3.2591325629472117,227.1357625405265,0.0,false
3.8,7,funnel_scale,1,AH_fix,1731.1519327227518,3917.7550020652307,7.7321996e7,6.231548143353301e8,0.8538656705735881,2.745492088969398,265.1317959839081,0.0,false
3.2,6,funnel_scale,1,AH_fix,1731.424254467014,3991.394373551407,8.8483476e7,1.2707100053310458e7,0.6564808351304192,3.1761171865780504,224.23081090744407,0.0,false
2.0,4,funnel_scale,1,AH_fix,1497.0005512815417,1573.6079127598193,7.613658e7,1.1382938418490519e6,0.7678241033943817,7.700820481143085,115.90613174290516,0.0,false
2.6,19,funnel_scale,1,AH_exp,1518.791993156234,2732.1040835625486,7.1667616e7,2.243127414254468e6,0.32322757804425883,4.848344174299403,153.11628620538283,0.0,false
3.0,14,funnel_scale,1,AH_fix,1709.893172094052,2873.5271196577337,7.2217428e7,1.8156347617880713e7,0.9507103455333892,3.847666758752656,208.1468706711804,0.0,false
1.4,19,funnel_scale,1,AH_unif,2443.44162883407,3108.527136714806,5.7664672e7,6969.63433372917,0.44536258542971197,6.60156839938578,76.55754707631833,0.0,false
3.6,11,funnel_scale,1,AH_exp,1316.3974933314837,3288.994165120852,8.2724696e7,1.2115668282076323e7,-0.07550364353634037,3.594867532079933,212.67085157383968,0.0,false
0.4,12,funnel_scale,1,AH_unif,16568.328447752567,16271.43290653638,2.6344174e7,5.674215552908637,-0.04064131275445694,9.13752394649944,4.876899818149582,4.389127503153286e-21,false
0.6,18,funnel_scale,1,NUTS,2113.8556649016546,2462.7903217316098,21578148,125.64947978156867,0.9131389237120453,6.005258425575201,145.16629552945483,0.0,false
2.0,18,funnel_scale,1,NUTS,1577.6840238541874,42.32845152468493,22266660,2.5630184922644213e28,14.754889263439178,0.35670624757465774,1023.9979244063395,0.0,false
2.2,6,funnel_scale,1,AM,1746.5632442819783,3382.1835190035254,5.3649744e7,4243.515493540994,0.6357557333999779,3.9588924163750807,170.4526848071049,0.0,false
0.6,2,funnel_scale,1,AH_unif,5313.030534877295,5304.268209584011,3.4321032e7,13.566977170153724,-0.026247594012665666,9.011296596732288,3.7910431010854104,6.571471637257207e-13,false
1.6,9,funnel_scale,1,AH_fix,1849.5243303309276,2140.267949394069,6.0885012e7,9298.407345732405,0.5848422448286921,7.160225226297399,85.14865212355858,0.0,false
3.2,8,funnel_scale,1,NUTS,1772.6664334258824,39.84493738780085,38248441,5.893764710065523e45,15.210114736938477,0.3024839287879771,1023.9992420474975,0.0,false
0.6,8,funnel_scale,1,NUTS,2145.892724623639,1744.2104358281933,14973382,185.61667978340992,1.7852450734897785,4.400279780074673,334.97032319412045,0.0,false
4.0,17,funnel_scale,1,NUTS,1841.3043204489425,55.3548281778355,317797457,3.0787485550378984e48,12.901793141269685,0.35182618798855847,1023.9812126176929,0.0,false
3.4,18,funnel_scale,1,AH_fix,1779.7813379576667,4620.993205611852,6.4315512e7,930161.2637769791,0.7077330660435956,2.596635034057916,235.024661358304,0.0,false
3.6,1,funnel_scale,1,AH_unif,1241.0404591774945,2653.4862291992886,8.5911926e7,3.896333512413582e7,-0.08982883784144108,4.1995473153035405,202.125885024965,0.0,false
2.6,16,funnel_scale,1,AH_fix,1789.7331887705345,2727.582567584943,7.0652016e7,1.87274222765821e6,0.9669900169671514,4.272735193390618,201.82796659806357,0.0,false
2.6,7,funnel_scale,1,AH_exp,1920.1892009977503,4012.703787174357,6.5919652e7,561178.6623614738,0.5672079537290118,3.704046453640397,179.97916639034761,0.0,false
0.8,7,funnel_scale,1,AH_unif,3704.619216237165,3969.1840039776544,4.3512334e7,48.718139830599746,0.08579175094030803,8.373502560563063,11.142045803573353,2.950479932386089e-108,false
1.4,18,funnel_scale,1,AH_exp,2081.02639704949,2449.9992593729808,5.813112e7,8313.087678279253,0.3465712459923693,7.400729329422706,47.35980653637233,0.0,false
0.6,1,funnel_scale,1,NUTS,2227.86613338493,2211.897900120014,16432324,130.27107396820767,1.4080490906320506,4.755749058427334,270.6048555039964,0.0,false
3.0,12,funnel_scale,1,AH_unif,2064.005746940833,3564.3535664789238,6.4472064e7,1.1798531316203712e8,0.9929159716109834,3.226379366012652,252.39202547605765,0.0,false
2.4,16,funnel_scale,1,AH_exp,1569.4543102248763,2330.4282758745403,7.8870244e7,1.2604324163901104e7,0.5012046087914177,5.676509809107031,132.3594562854492,0.0,false
2.4,13,funnel_scale,1,AH_exp,1751.1539884756485,2912.9394073646695,7.4978986e7,4.388262883066987e6,0.6113514318824856,4.7719369876745485,143.27753869966415,0.0,false
0.2,5,funnel_scale,1,AM,105027.8762701921,105321.40256581419,1.7845922e7,6.340392903836425,-0.003504869372664069,8.973662999889177,1.0387808259184794,0.23072526138529964,false
1.6,8,funnel_scale,1,NUTS,1697.3814256711912,81.89535387318496,40270368,2.948995913786821e17,10.59682740995407,0.5812412855095875,1023.340574258445,0.0,false
4.0,2,funnel_scale,1,AH_fix,1430.1124815652493,4667.3205166967655,8.046506e7,4.218216712467528e6,0.1616034475164773,2.7212509647707965,235.64570668945083,0.0,false
1.8,4,funnel_scale,1,NUTS,1732.3507059430378,61.605068477598586,26977550,5.107664256584015e21,12.224901557922362,0.5001755279595976,1023.8770712838591,0.0,false
3.0,7,funnel_scale,1,AH_unif,1669.2356957688637,3687.9824565407525,5.8953056e7,48728.00656015129,0.8273603849347899,2.9587726075898777,240.93887875525422,0.0,false
2.0,16,funnel_scale,1,NUTS,1151.9754137024993,56.458459896615416,22391531,4.324432702686753e25,12.76832305688858,0.40951883376075726,1023.9739627103545,0.0,false
0.2,9,funnel_scale,1,AH_exp,176789.45430161158,177151.3956194408,1.998495e7,8.33470992332467,-0.000527102857906931,8.981565095374672,0.6881537253736951,0.7308549944706084,false
0.4,19,funnel_scale,1,NUTS,10378.914951374985,11144.11225106612,14896246,8.345982954646441,0.3093849027884119,7.412791633628126,49.72870231417494,0.0,false
0.4,18,funnel_scale,1,AH_exp,23812.324292917616,23943.66011224499,2.6210584e7,5.6893633351874024,0.011878057727601202,8.947356515345591,2.63486676148068,1.865654699893176e-6,false
3.4,15,funnel_scale,1,AH_unif,1619.8822532698998,3016.208502414122,7.6700594e7,8.042253712411202e9,0.8760598056011855,3.6206222601593345,241.9750457353838,0.0,false
0.6,7,funnel_scale,1,AH_unif,3827.6621479320247,3413.8427863538323,3.4706052e7,18.48270913494351,0.10026081006549498,10.053422316296631,9.494690099456875,9.965103676159965e-79,false
1.4,3,funnel_scale,1,AH_exp,1598.719357345007,1513.790536910374,6.2540476e7,4604.874684922563,-0.4942943041856796,9.123852319625474,71.82850822421082,0.0,false
3.4,16,funnel_scale,1,AH_unif,1552.6754258511962,3528.644789353599,6.4248572e7,7.49324628576691e7,0.6652963255478288,3.2896963788327995,225.7147746919841,0.0,false
0.2,12,funnel_scale,1,AH_unif,172042.4101923375,171831.2180804709,1.9856694e7,8.556794241504525,-0.0008584037744669981,9.010937757968122,0.7901086461126852,0.5603165906186709,false
3.8,16,funnel_scale,1,AH_unif,1367.2651253887407,3213.049825703488,7.8567458e7,5.002421163056773e8,0.5086251986685055,3.484727613136163,239.92279582426693,0.0,false
3.8,5,funnel_scale,1,AM,1225.3506338285408,3349.9007774890606,5.1742595e7,442184.1635672487,-0.043706721524798375,3.289800546067614,229.5601012292214,0.0,false
0.4,20,funnel_scale,1,AH_exp,27801.4562193147,28032.507085782843,2.5929878e7,5.5229188793294846,0.003925238863587558,8.925401399944121,2.054498825816978,0.0004312667844049559,false
3.4,20,funnel_scale,1,AH_exp,1783.9340910895248,5356.607191399745,7.098712e7,2.0326032402601433e6,0.48677451396271765,2.5849160666142827,223.82930962221008,0.0,false
3.6,15,funnel_scale,1,AM,1742.8564909448223,4362.119247054629,4.1081511e7,2.5575257416568426e6,0.8219415503897183,2.447158684852828,282.3070749691634,0.0,false
3.4,20,funnel_scale,1,AH_unif,1349.818106562473,1904.0916977997188,6.0788004e7,2.6102315848172143e7,1.2936516593970304,4.176271244177844,243.19240992947027,0.0,false
0.4,6,funnel_scale,1,AH_exp,22763.8158283111,22963.683301129793,2.6492752e7,5.653328862721025,-0.0052650389892028564,8.92105193428376,2.212243336243432,0.00011223743480913125,false
1.0,9,funnel_scale,1,AH_exp,3234.1019481599365,3788.0716055790303,4.9251784e7,135.09032812672493,0.1340280593669725,7.627153620092306,26.344132053109007,0.0,false
0.6,11,funnel_scale,1,NUTS,2188.8047370286736,2787.7489379636745,37932708,149.20628235476704,0.6652931491587082,6.121193140527636,122.1071705547738,0.0,false
1.8,17,funnel_scale,1,NUTS,1282.8184089651113,75.64125278270463,28303206,4.1878756112394184e20,11.032200063800811,0.3101517111885423,1023.781616438123,0.0,false
2.6,14,funnel_scale,1,NUTS,1673.81152029048,40.556115329885984,25531728,2.607125197165473e37,15.074524057865142,0.3614148631167387,1023.9988474347033,0.0,false
1.6,16,funnel_scale,1,AH_unif,2498.673339522145,3367.1234271386797,6.572031e7,58472.859566042694,0.5321536911067766,5.988371417650805,95.83589789712204,0.0,false
0.4,5,funnel_scale,1,NUTS,8057.288542175072,8352.773213915243,22503324,7.8724809287300825,0.03299905533079017,8.67305992344012,7.761056140622287,9.6039288836377e-53,false
2.6,2,funnel_scale,1,AH_fix,1536.0085047549353,2221.117420482348,8.7439052e7,9.800010600926468e7,0.7270075814242241,5.431887402347862,170.40792480233583,0.0,false
0.2,2,funnel_scale,1,NUTS,132609.53619761186,132762.0047786512,10179273,8.56617838776331,-0.005785178179411947,8.985332786156361,1.0068139280009518,0.262767041869498,false
1.4,18,funnel_scale,1,AM,1510.1152294197177,1248.7072057519692,3.8213314e7,9644.751692514326,0.7884735982315189,9.968163859963616,65.46075093517582,0.0,false
2.2,10,funnel_scale,1,NUTS,5823.083148952641,40.29044470318732,250708893,4.919833979092601e31,15.129714194583892,0.30796869836459617,1023.9993184085708,0.0,false
1.0,20,funnel_scale,1,AH_exp,2230.3058987919135,2161.351915794804,4.6967536e7,175.49445447261922,0.15536633156195967,9.23460349278797,15.04358151993597,5.385556276939186e-197,false
2.6,16,funnel_scale,1,NUTS,2976.0480949252496,48.01613080052262,164765607,2.5845704506657455e34,13.856236369895935,0.37058490523397547,1023.9937148518962,0.0,false
2.2,3,funnel_scale,1,AM,2100.035105113185,3609.9006325423206,4.399312e7,961510.4303119087,0.632826802201848,4.415191785180039,158.66072568268524,0.0,false
2.0,1,funnel_scale,1,AH_unif,2194.9057624582174,3434.649537129222,6.7379306e7,580012.9977513019,0.6100909565519115,4.954386077985369,143.12756906661613,0.0,false
3.6,4,funnel_scale,1,AH_fix,1689.4469372188732,5111.23654367227,6.932e7,1.20524983263706e6,0.5164702961782092,2.5351729228648465,229.4747212326986,0.0,false
0.6,2,funnel_scale,1,NUTS,2808.5534200699817,2298.2060664804762,17370919,130.5606081356269,1.5088839652091006,4.760198065182198,269.0770102135075,0.0,false
3.0,5,funnel_scale,1,AM,1576.2094581945353,4080.844055072184,4.5265185e7,272978.64663356234,0.38877942645227737,3.2437802918425653,212.87915088007006,0.0,false
2.0,6,funnel_scale,1,AH_unif,1896.3614295890532,2564.0899772731805,6.7088404e7,2.530632933767436e6,0.6515023855700762,5.870972495195042,119.84378007045137,0.0,false
4.0,15,funnel_scale,1,AH_fix,1546.5766162751513,5293.920435229106,6.8558008e7,217571.89746372178,0.5736041058320571,2.1328311585459967,259.9446070995593,0.0,false
1.0,12,funnel_scale,1,AM,2027.9571603791444,2032.949286656972,3.1605339e7,59.59871316818647,0.37914086611179915,8.693496288191328,41.08328699385751,0.0,false
3.2,10,funnel_scale,1,AH_unif,1635.9997835714703,3953.921768710656,5.9808084e7,214223.62899945222,0.6958866854803485,2.950971900988088,240.50891505653527,0.0,false
1.4,17,funnel_scale,1,AH_exp,2872.6899684548553,3510.5160507689643,5.938672e7,79653.68642007714,0.5816964769645281,6.416463595371812,95.61076700876038,0.0,false
1.8,6,funnel_scale,1,NUTS,1531.53578768267,62.22198837685148,31426809,4.872996490417191e21,12.164586454963683,0.4218650017415824,1023.9217325773532,0.0,false
0.8,11,funnel_scale,1,AH_fix,4375.090312167685,4749.7861621104375,4.4686356e7,41.836290015157196,0.18370145849442845,8.145968660074079,22.809416706893643,0.0,false
3.6,13,funnel_scale,1,NUTS,2326.7400070082786,37.3593535415389,32670496,6.293528190643074e52,15.709482899093626,0.3138480402681099,1023.9995781934431,0.0,false
2.8,5,funnel_scale,1,AH_fix,1756.05201356174,3395.8740391515635,8.6935704e7,1.5953444297175001e7,0.6058156644600989,4.025242742628082,169.9190364549454,0.0,false
1.0,6,funnel_scale,1,AH_fix,3577.923987142748,4184.645250999859,5.2213404e7,127.11988777073634,0.3060880325859962,7.368079015864124,45.79062615400831,0.0,false
1.2,7,funnel_scale,1,AM,2148.662336108206,2722.174932011579,3.5072074e7,363.5000676860331,0.1491066367370658,7.057257143854592,45.55593605358776,0.0,false
4.0,9,funnel_scale,1,AH_exp,1681.9295609722647,3802.9458086883674,7.2992496e7,7.118502174813405e9,0.9394296032829776,2.532287656110679,284.1206220909306,0.0,false
3.0,13,funnel_scale,1,AM,1484.821326708088,3476.0682706856805,4.3005713e7,287306.7662522731,0.4374531031729185,3.5671875384521794,198.67581497095372,0.0,false
2.2,3,funnel_scale,1,AH_exp,1370.9369722363826,1742.2197562741371,7.9220022e7,625821.0152633621,-0.44057636257547383,6.822402078587733,107.75793869081929,0.0,false
1.2,17,funnel_scale,1,AM,2790.034111204132,3761.4352681166374,3.4952278e7,285.8845495332735,0.3912299379620975,6.259092660606546,80.1761889530317,0.0,false
1.6,15,funnel_scale,1,AM,2316.1889979711996,3610.6071729281866,4.2439319e7,8991.23138772754,0.42067272576110565,5.37356864182883,114.22888391293588,0.0,false
